restaurant_id,name,description,pricing,cuisine_type,source_city,cover_url,logo_url
299ea863-3983-403e-84f9-ae16e35be52b,TBC Dhanmondi,A modern Asian fusion destination focusing on dumplings and Chinese classics.,৳৳৳,"Japanese, Chinese, Asian, Dumpling",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/s4lh-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs0yc-logo.jpg
8bfb4621-5da0-456e-8075-6e721f867b53,The Lunch Box,"No-nonsense, high-quality fast food for the office-going and student crowd.",৳৳,Fast Food,Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/u9uk-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cg4of-logo.jpg
9a5fa767-26fd-4253-95b9-df3e4487eebc,CP Five Star - Kurban Sunrise Food - Kalabagan,Quick and affordable fried chicken and meat snacks for the busy urbanite.,৳,"Chicken, Meat, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/kmvl-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cx5ht-logo.jpg
71bc5977-e5f1-45e4-9fd4-f5aeff6872b8,Bite's Corn-Dog,Bringing the trendy Asian-style corn dog snack to the heart of Dhanmondi.,৳৳,"Snacks, Bangladeshi, Asian, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/zqlb-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/zqlb-logo.jpeg
23a752b8-3ad3-463b-b3a1-bcae63bc23b5,Shad Tehari Ghar,A vast local menu spanning Turkish grills to traditional Indian Biryani.,৳৳৳,"Turkish, Biryani, Kebab, Snacks, Curry, Rice Dishes, Haleem, Middle Eastern, Jilapi, Iftar, Indian, Asian",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/s3kp-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cq5hb-logo.png
81668dae-3a62-4623-be3a-42414349186e,Paragon Momo Agora Satmosjid Road,Reliable Asian momos and dumplings conveniently located for a quick bite.,৳,Fast Food,Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/y33d-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck8tf-logo.jpg
4585394a-f445-46cf-9fd1-2fdaf585f9d4,Bhoj Shobha,Celebrating local flavors with traditional Bangladeshi curries and Iftar treats.,৳৳,"Turkish, Kebab, Curry, Rice Dishes, Haleem, Middle Eastern, Jilapi, Beverage, Iftar, Bangladeshi, Asian",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/x0n2-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/x0n2-logo.jpg
912b4449-a5ec-431f-a30f-3870965a6fc6,Habanero,A diverse Western and Asian kitchen serving everything from burgers to dumplings.,৳৳,"Soups, Dessert, Chinese, Burgers, Western, Asian, Fast Food, Dumpling",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/m70b-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/m70b-logo.jpg
dcc2e385-ee4f-4068-94ea-fd034faa32b9,Prezzie - Dhanmondi,A stylish cafe experience with premium beverages and popular fast food.,৳৳৳,"Beverage, Cafe, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/y925-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cr0ft-logo.jpg
55a6e7a9-f8c9-408f-9bdc-c3bfef682edf,Bheja Fry,Specialized Turkish grill house known for its unique and bold meat preparations.,৳৳৳,"Turkish, Kebab, Middle Eastern",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/s3et-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/co0ol-logo.jpg
9e33b0b4-b8c0-44cd-86fd-ba408c80e17b,WASABI - Jigatola,A modern Asian fusion spot specializing in dumplings and Chinese classics.,৳৳,"Beverage, Chinese, Asian, Dumpling",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/kifo-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ci7al-logo.jpg
e0124a47-c9fa-48f6-a042-d5e721b4c296,Fuoco- Dhanmondi,A fire-focused Italian kitchen serving wood-fired pizzas and fresh pasta.,৳৳,"Italian, Pasta, Mediterranean, Pizza, Western, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/qkk7-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cw0xb-logo.jpg
80a80a60-a103-4885-a571-76a1e3c1c9e8,Pizzaonix,A fusion fast-food hub blending Italian pizzas with Western-style burgers.,৳৳,"Snacks, Italian, Mediterranean, Pizza, Burgers, Western, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/dsww-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/dsww-logo.jpg
0f1da6c0-ee8e-4e81-bb4a-265065f6fb3a,Delifrance - Dhanmondi 27,Authentic French bakery experience serving premium pastries and cafe food.,৳৳৳,"Cakes, Beverage, Iftar, Western, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/vei7-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj8sk-logo.jpg
71741ac4-0905-4317-81ef-ef2b189149ca,Unicafe Restaurant and Fun - Panthapath,A multi-cuisine destination blending Turkish grills with local Iftar favorites.,৳৳৳,"Turkish, Kebab, Rice Dishes, Middle Eastern, Iftar, Doi, Fast Food, Faluda",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/s7hw-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cr7bn-logo.jpg
7c960b83-f9fe-498d-b8e0-63e0d7be0faf,Sausly's Foods - Dhanmondi,Quick-service Western deli focusing on premium sandwiches and Iftar sets.,৳৳,"Chicken, Iftar, Sandwiches, Dessert, Meat, Western, Doi, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/u8bc-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cy5dq-logo.jpg
6a58faea-9639-4fd4-9c11-5838255d38f0,Cafe Appeliano - Dhanmondi,A diverse Mediterranean and Western hub serving everything from pizza to wraps.,৳৳,"Wraps, Italian, Beverage, Mediterranean, Pizza, Burgers, Western, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/olci-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cn4vh-logo.jpg
78fd3f3d-64c1-439f-8e67-20a9d98f4f32,The Pizza Rolla,Artisanal Mediterranean-style pizzas with a focus on perfectly rolled crusts.,৳৳,"Italian, Mediterranean, Pizza, Western, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/u2mp-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs3wb-logo.jpg
69f9c575-85f2-4727-9479-2fa91e5e879d,Taqueria - Dhanmondi,A unique fusion of Japanese-Asian fast food and refreshing beverages.,৳,"Beverage, Japanese, Asian, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/gc6m-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/gc6m-logo.jpg
61d7e939-179b-4e26-b895-e072217d1659,Burger Xpress - Dhanmondi,"No-nonsense, high-quality Western burgers for the fast-paced urbanite.",৳৳,"Burgers, Western, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/s5cj-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8ya-logo.jpg
c04ac031-0f4f-4e6b-87a1-533f11281b8e,Fu-Wang Dhanmondi,A long-standing local favorite for Middle Eastern shawarmas and fast food.,৳৳,"Middle Eastern, Shawarma, Fast Food",Dhaka - Dhanmondi,https://images.deliveryhero.io/image/fd-bd/LH/u5sa-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ch1hs-logo.jpg
52584fe8-4574-48be-a8e8-91d4b4f1175b,Grand Prince Thai & Chinese Restaurant - Pallabi,A regal Pan-Asian dining experience focusing on Thai and Chinese classics.,৳৳৳,"Curry, Rice Dishes, Chinese, Asian, Thai",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/wuce-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cd8ab-logo.jpg
c4247011-0270-443e-882b-5a1252723b3e,Alfresco - Mirpur,A casual Western-style kitchen serving Italian pasta and Mediterranean favorites.,৳৳,"Curry, Italian, Pasta, Mediterranean, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/wet2-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/wet2-logo.jpg
ca8ca8a4-d9ec-4c88-b4d9-265876d2afb3,Chicken Buzz - Mirpur,"The ultimate destination for crispy fried chicken, Western-style burgers, and quick savory snacks.",৳৳,"Chicken, Snacks, Iftar, Meat, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/x8h4-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ci8yo-logo.jpg
0a86fad8-99fd-4c66-9676-c8a6f747beb1,Ling Jing Chinese Restaurant - Mirpur,Long-standing community favorite for classic family-style Chinese dining and spicy curries.,৳৳,"Curry, Chinese, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/u1k8-listing.JPG,https://images.deliveryhero.io/image/fd-bd/bd-logos/ct7eg-logo.jpg
81f59f48-1081-4079-8cd9-412deb074e40,Takeout - Mirpur,Iconic burger joint famous for its massive signature builds and high-energy urban vibe.,৳৳,"Iftar, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/u5sk-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca3ho-logo.jpg
d814e6a7-64ad-49e2-806b-c682457d9458,Shawarma House Mirpur,"Mediterranean fusion hub serving juicy shawarmas, Italian pasta, and Western sides.",৳৳,"Italian, Middle Eastern, Pasta, Shawarma, Mediterranean, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s7sk-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ci9tb-logo.jpg
8eb6ddf6-2cbc-4a5d-bf47-5b0bbd3ae692,Best Fried Chicken - Mirpur 12,"Local favorite for consistent, high-quality fried chicken and classic fast-food meals.",৳৳,"Chicken, Meat, Burgers, Western, Fast Food, Fried Chicken",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/hcfh-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz2vz-logo.jpg
b650c224-2ffb-4524-9757-99117d020282,Puro Pastry & Bakery - Mirpur 11.5,"Modern bakery chain offering a wide range of consistent, high-quality cakes and snacks.",৳৳,"Cakes, Dessert, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/iy5l-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cx6az-logo.jpg
36e7a6ec-685e-4e23-b840-911b14f01436,Shumi's Hot Cake - Mirpur,A legendary name for chocolate cakes and traditional baked desserts across Dhaka.,৳৳৳,"Cakes, Dessert, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/qlw9-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cc7ac-logo.jpg
e9379358-ecb0-4594-adda-24724f54c0ae,KFC Mirpur 12,The international gold standard for finger-lickin' good fried chicken and zinger burgers.,৳৳৳,"Chicken, Iftar, Seheri, Meat, Burgers, Western, Fast Food, Fried Chicken",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zgzy-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8gf-logo.jpg
9be87620-c7c0-46a2-b532-c167a48c0461,Paragon Momo - Mirpur-11.5 (Meena-Bazar),"Authentic Asian momos and dumplings, perfect for a quick, steaming hot snack.",৳,"Chinese, Asian, Dumpling",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/p8j6-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck8tf-logo.jpg
125300c4-28ed-412a-8177-8358dd47f2c4,Hungry Eyes 1 (Mirpur 11 ),Popular local spot for Mediterranean-style pizzas and Western comfort food.,৳৳,"Italian, Mediterranean, Pizza, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s0ts-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cd7rl-logo.jpg
ac45dcf5-2d8b-458c-a09d-4fb1a72f64bb,Mithai - Mirpur-11.5,High-end traditional sweets and premium Jilapi for the discerning local palate.,৳৳,"Cakes, Snacks, Jilapi, Iftar, Dessert, Doi, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zo4o-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cr6ur-logo.jpg
2edbb710-9846-489d-b6ef-9f13e19f2047,Herfy - Mirpur 12,High-quality Western fast food specializing in premium beef burgers and chicken sides.,৳৳৳,"Chicken, Meat, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/cz0gg-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz0gg-logo.jpg
ce2f5047-16f5-4b6f-b1a3-74998930e4e0,Chillox - Mirpur 12,Legendary local burger joint known for its juicy patties and casual urban atmosphere.,৳৳,"Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/tshe-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ch6kt-logo.jpg
784e09f9-3c66-46cc-bd4d-57b3028de930,IZ Patisserie & Cafe,"Boutique French-style bakery serving high-end pastries, coffee, and elegant sweets.",৳৳৳,"Cakes, Beverage, Sweets, Dessert, Fast Food, Bakery",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ilqu-listing.JPG,https://images.deliveryhero.io/image/fd-bd/bd-logos/cw7gs-logo.jpg
23c9bad9-7104-4d71-8c46-44c163b8e58f,Diggger - Mirpur-11,Wood-fired pizza specialist offering a range of Mediterranean and Western favorites.,৳৳,"Snacks, Italian, Mediterranean, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zxqw-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp1el-logo.jpg
705e0410-3cc2-4c53-a523-7f007dc42601,Food Engineering - Pallabi,Precision-made Western fast food focusing on quality ingredients and modern taste.,৳৳,"Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/h0jy-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cg7gg-logo.jpg
0f683f44-d312-4979-8055-5c06fa9aa9cb,Pizza Weist - Mirpur11,Dedicated Mediterranean pizza kitchen focusing on artisanal crusts and fresh toppings.,৳৳,"Italian, Mediterranean, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/yss7-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz9bw-logo.jpg
3f742dea-26b9-452d-9ee9-3807e11d1b6a,Japan Cafe,A serene urban escape serving authentic Japanese tea and East Asian snacks.,৳,"Beverage, Japanese, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/yc84-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/yc84-logo.jpg
a579feba-37bf-40b0-a285-860228d5405e,PizzaBurg - Pallabi,Famous for their massive fusion pizzas and affordable Mediterranean-inspired sides.,৳৳,"Italian, Iftar, Mediterranean, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/zeh5-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj3jh-logo.jpg
07401339-6063-475f-8805-88ba08996d7e,Burger Xpress - Mirpur,"No-nonsense Western burgers focused on speed, quality, and classic flavors.",৳৳,"Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/n3fm-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8ya-logo.jpg
61aa1615-6f0f-4af1-aa7f-917ca6313a3d,The Golden Star Chinese Restaurant,A grand destination for authentic Chinese dining and Pan-Asian curries.,৳৳,"Snacks, Curry, Chinese, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/sw2d-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cq4oo-logo.jpg
61a7c817-0c30-42b0-bd8e-c5bf20548cdf,Abesh Hotel & Biryani House- Mirpur-12 Cantonment,"Grand local diner serving Turkish grills, traditional Biryani, and Iftar specialties.",৳৳,"Turkish, Bangladeshi, Doi, Faluda, Kebab, Curry, Rice Dishes, Haleem, Middle Eastern, Jilapi, Iftar, Asian",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/lpkw-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj6rz-logo.jpg
e2b8a316-ccea-42db-aa2f-63a69ff4366c,Shawarma Damasco,Authentic Middle Eastern flavors focusing on traditional Syrian-style shawarmas.,৳৳,"Snacks, Middle Eastern, Shawarma",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s6cl-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck6kl-logo.jpg
01fc7764-9f9b-47ea-8726-53b1464921ac,Cheez - Mirpur,A cheese-lover's paradise featuring artisanal pizzas and Mediterranean sides.,৳৳৳,"Italian, Mediterranean, Pizza, Western",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/cp6ts-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp6ts-logo.jpg
ba72d071-7cc5-4759-9136-e5d2743bb5b1,Food Expert,Versatile deli offering everything from Middle Eastern wraps to Western burgers.,৳৳,"Wraps, Snacks, Iftar, Sandwiches, Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/wgkd-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cf0cd-logo.jpg
2f528ab1-8f87-4f18-93de-59968dd843a7,Coffee Mania,A high-energy cafe serving premium coffee and crispy Western-style chicken snacks.,৳৳,"Chicken, Snacks, Meat, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/s9vk-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/co9mn-logo.jpg
fdc39289-1647-444c-a7e8-816680c9ff4f,Rosh - Mirpur,High-end traditional sweets specialist focusing on premium Iftar and creamy Doi.,৳৳৳,"Iftar, Dessert, Doi, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/iodx-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs9qc-logo.jpg
cf59224f-2efe-440c-9ca9-9d333f3218c9,Madchef - Mirpur,Gourmet burger lab known for experimental flavors and high-quality beef patties.,৳৳৳,"Burgers, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ce2hc-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ce2hc-logo.jpg
ee7ec383-85e9-4cdf-8531-245bd9ffc0f3,Cornucopia,A horn of plenty for lovers of Italian pasta and Mediterranean-style fast food.,৳,"Italian, Pasta, Mediterranean, Western, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/t9cm-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/co0pm-logo.jpg
ea9bd46f-6dd2-4648-9a77-58b101050c8d,Le Delicia - Rupnagar R/A,Boutique bakery and fast-food outlet focused on elegant cakes and quick bites.,৳৳,"Cakes, Fast Food",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/ly19-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cx8fa-logo.jpg
2dc2f264-828d-4d48-baab-8d8681b7d98a,WASABI - Mirpur 2,Modern Asian kitchen focusing on authentic dumplings and East Asian specialties.,৳৳,"Beverage, Chinese, Asian, Dumpling",Dhaka - Mirpur,https://images.deliveryhero.io/image/fd-bd/LH/gih8-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ci7al-logo.jpg
00c6f52c-232b-4617-adfa-b14ce1e0dcf8,Dekchi - Uttara,Bringing the rich spice profiles of Turkish grills and Indian Biryani to Uttara.,৳৳,"Turkish, Kebab, Curry, Rice Dishes, Middle Eastern, Indian, Biryani, Asian",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/quzt-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca9tl-logo.jpg
618535a6-c64f-4090-aab7-16a9483efb73,Mithai - Uttara -12,High-end traditional sweets and premium Jilapi for the discerning local palate.,৳৳,"Cakes, Jilapi, Iftar, Dessert, Doi, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/yqg6-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cr6ur-logo.jpg
6c817785-5b57-407d-9164-b9af2fa3e4a5,Multani Dera - Uttara,Bold and aromatic Turkish-Middle Eastern fusion focusing on premium grills.,৳৳৳,"Turkish, Kebab, Curry, Rice Dishes, Middle Eastern, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/km0a-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/km0a-logo.jpg
b900562e-605c-47ea-8d2c-25da7b8b8d4c,Paragon Momo - Amana Big Bazar Uttara-12,"Reliable Asian momos and dumplings, perfect for a quick, steaming hot urban snack.",৳,"Chinese, Asian, Dumpling",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/fklg-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck8tf-logo.jpg
af66afbd-c293-492f-9c64-e12974aeea7d,Best Fried Chicken (BFC) - Uttara Sector 13,Bangladesh's homegrown hero for premium fried chicken and Western-style burgers.,৳৳,"Chicken, Meat, Burgers, Western, Fast Food, Fried Chicken",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/u7ox-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz2vz-logo.jpg
b75d6c12-3d4f-43ba-8a71-7b9c174c76bd,Chillox - Uttara,Legendary local burger joint known for its juicy patties and high-energy atmosphere.,৳৳,"Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s3ac-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ch6kt-logo.jpg
e7a5b7c5-7775-45c8-bae7-f55f95d31af9,Burger Xpress- Uttara,"No-nonsense Western burgers focused on quality, speed, and classic flavor.",৳৳,"Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/dpzp-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8ya-logo.jpg
aaf71f21-91dd-43fe-8853-0fe1890f7b09,Madchef - Uttara,Gourmet burger lab known for experimental flavors and high-quality beef patties.,৳৳৳,"Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/ce2hc-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ce2hc-logo.jpg
5ec2776e-8c5d-4b3f-890e-06028f4ffb32,Yatai,A refined Asian dining experience focusing on Japanese-style Iftar and Seheri sets.,৳৳৳,"Iftar, Seheri, Japanese, Asian",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/j8u6-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cl9ml-logo.jpg
cba6abe4-66f8-4a58-8277-556b0f78824d,Pizza Burg - Uttara,Famous for their massive fusion pizzas and affordable Mediterranean-inspired sides.,৳৳,"Italian, Iftar, Mediterranean, Pizza, Western",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s6ko-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj3jh-logo.jpg
2f469238-b935-45ff-9c7a-c23025b851bb,Takeout - Uttara,Iconic burger joint known for massive signature builds and a bustling urban vibe.,৳৳,"Iftar, Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s6iv-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca3ho-logo.jpg
993ce0d6-368a-499c-b265-019a969b80d3,Herfy - Uttara,High-quality Western fast food specializing in premium beef burgers and chicken.,৳৳৳,"Chicken, Meat, Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/cz0gg-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz0gg-logo.jpg
84a992d6-94b5-47e7-b55d-74a6f09aaa53,Rice and Noodle - Uttara,Bringing the best of Pan-Asian cuisine together with authentic Thai and Chinese.,৳৳৳,"Rice Dishes, Seafood, Noodles, Chinese, Asian, Thai",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s6hq-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/s6hq-logo.jpg
e98eb409-129b-4974-8d67-01e80a94dc1d,Alfresco- Uttara,A casual Western-style kitchen serving Italian pasta and Mediterranean favorites.,৳৳৳,"Curry, Italian, Pasta, Mediterranean, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s2we-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/s2we-logo.jpg
9ea39e95-965c-4061-95db-0968e1c1d7e9,Cheez - Uttara,A cheese-lover's paradise featuring artisanal pizzas and Mediterranean-inspired sides.,৳৳৳,"Italian, Mediterranean, Pizza, Western",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/cp6ts-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp6ts-logo.jpg
9f355791-c69c-4023-9cac-258d7bb0347c,Crisp - Uttara,Dedicated to the perfect crunch—specializing in crispy Western burgers and sides.,৳৳,"Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/sxmo-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ct1la-logo.jpg
82fd4eb7-9b7b-440f-8096-3c313cc78643,Z Kitchen,Versatile urban kitchen serving Western-style burgers and satisfying rice dishes.,৳৳,"Curry, Rice Dishes, Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s5ld-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ce7me-logo.jpg
6a58498b-a46f-461d-ba99-35b0fa8d9672,Delifrance - Uttara,Authentic French bakery experience serving premium pastries and gourmet cafe food.,৳৳৳,"Cakes, Beverage, Iftar, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/voss-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj8sk-logo.jpg
f449d685-b58c-43b8-a6a8-6dca94e318c1,Momo House - Sector 13,"Handcrafted Asian dumplings and momos served with spicy, authentic sauces.",৳৳৳,"Curry, Rice Dishes, Beverage, Soups, Chinese, Asian, Dumpling",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/u7rr-listing.JPG,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj7ab-logo.jpg
